Year,Week_Number,mean_return,volatility
2024,51,0.2005,0.4704568701450396
2024,52,-0.08800000000000001,0.3337544007200504
2025,00,0.10400000000000001,0.4808326112068523
2025,01,-0.35250000000000004,0.8242703844410927
2025,02,0.5284,0.800096431688081
2025,03,0.576,1.3263043893968431
2025,04,0.2514,0.8146740452475456
2025,05,0.16020000000000004,0.9325627056664876
2025,06,0.366,0.4459590788402003
2025,07,-0.12875,0.6489865817821916
2025,08,0.3724,0.5046843568013576
2025,09,0.42960000000000004,1.3006793609495
2025,10,-0.05659999999999994,1.3155737531586742
2025,11,-0.09460000000000002,0.5877255311793083
2025,12,0.032400000000000005,0.31393518439321194
2025,13,-1.5914,3.1356363468999398
2025,14,0.5972,3.702808893259278
2025,15,0.9725,0.853337565093674
2025,16,0.523,0.9874380993257248
2025,17,0.35,1.045128700208735
2025,18,-0.16019999999999998,0.490840809224335
2025,19,0.3188,0.7177406913363628
2025,20,0.5004,0.6184305134774642
2025,21,0.026999999999999996,0.6876050222814452
2025,22,0.21580000000000005,0.540393560287315
2025,23,0.03640000000000001,0.6480210644724445
2025,24,-0.44925,0.573160463279409
2025,25,0.4194,0.5437221717016881
2025,26,0.06375000000000001,0.4946300806326549
2025,27,0.05360000000000002,0.9166312235572166
2025,28,-0.05819999999999999,0.6532256118677527
2025,29,0.4208,0.716131063423449
2025,30,-0.34419999999999995,0.819611920362314
2025,31,0.294,0.2501049779592562
2025,32,0.3638,0.5917906724509943
2025,33,0.39059999999999995,0.5830830129578464
2025,34,-0.2964,0.22561094831590064
2025,35,0.057750000000000024,0.9470928764734041
2025,36,0.18840000000000004,0.6112031577143561
2025,37,-0.2774,0.40039892607248584
2025,38,0.10900000000000001,0.8360897081055358
2025,39,0.5067999999999999,0.7280543935723484
2025,40,-0.4282,0.7390532457137308
2025,41,0.16299999999999998,0.28884251764586183
2025,42,0.3366,0.55515565384854
2025,43,-0.0512,0.29135665429160873
2025,44,0.09559999999999998,0.7284701778384617
2025,45,-0.04300000000000002,0.955969926305216
2025,46,-0.32880000000000004,1.1725236458170045
2025,47,0.64375,0.7874860316221488
2025,48,0.03379999999999998,0.6332623468989769
2025,49,0.030799999999999984,0.8741010811113323
2025,50,0.505,0.6006542266562354
2025,51,0.39949999999999997,0.14460175194881517
2025,52,-0.19533333333333336,0.5628093223582329
